id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
727449956710278575,Suite Moderna con Balcón a 10 Min del WTC CDMX,39233721,Mars,,Benito Juárez,19.38907,-99.18577,Private room,800,2,7,2024-10-27,0.27,1,51,4,
727470454020245116,Mi casa #1 at Polanco's most exclusive area,117036031,Host B,,Miguel Hidalgo,19.431594351551585,-99.18850389937005,Entire home/apt,2669,1,1,2024-11-02,0.54,3,148,1,
727499998388227137,Mr. W | Location | Balcony | Roma beauty,10764020,Mr. W,,Cuauhtémoc,19.4183928,-99.1577915,Entire home/apt,1355,1,19,2024-06-23,0.73,223,259,9,
727551607534156953,Amazing suite Ángel de la Independencia | 10,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1077,1,153,2024-12-22,5.81,117,189,69,
727580637058153870,Habitación con cocineta cerca de Av. Reforma | 2,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1359,1,212,2024-12-27,8.08,117,179,104,
727582560178406599,Amazing suite Ángel de la Independencia | 11,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1374,1,160,2024-12-04,6.06,117,178,75,
727584413872053465,Suite para 3 pers Ángel de la Independencia | 8,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1578,1,154,2024-12-15,5.86,117,208,68,
727586598642932537,Amazing suite Ángel de la Independencia | 4,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1536,1,116,2024-11-29,4.52,117,183,55,
727587744625028870,Amazing suite Ángel de la Independencia | 3,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1536,1,92,2024-10-19,3.67,117,183,28,
727593201116471839,Amazing loft Ángel de la Independencia | 5,245618000,Alejandra,,Cuauhtémoc,19.4295139,-99.167941,Entire home/apt,1311,1,129,2024-12-16,4.93,117,211,52,
727621018791532370,Disfruta la experiencia de la colonia Roma! 2 QB,481702883,Gabriela,,Cuauhtémoc,19.41866,-99.17214,Entire home/apt,1236,2,62,2024-11-29,2.42,5,53,20,
727635693686269478,Suite 4 privada en Polanco Eugenio Sue,27841247,Montserrat,,Miguel Hidalgo,19.4382,-99.19463,Private room,894,1,7,2024-11-11,0.27,37,362,3,
727659324223148147,"Depa Lujo Neuchatel, Polanco - a 5' Museo Soumaya",472976393,Ivan,,Miguel Hidalgo,19.443558230507403,-99.20186606225809,Entire home/apt,2335,2,51,2024-11-09,1.91,2,22,10,
727688213582467189,Hermoso departamento en Residencial de lujo Vita,31614188,Carlos,,Álvaro Obregón,19.3848469,-99.1936801,Entire home/apt,850,1,1,2022-10-30,0.04,1,168,0,
727711534798018683,"Oferta! Habitación bonita, amplia y cómoda",107600256,Roxana,,Gustavo A. Madero,19.49538,-99.11524,Private room,549,2,10,2023-11-28,0.37,11,348,0,
727742819088251641,Foro Sol | Colonia Roma | Airport | Downtown,59008362,Rodrigo,,Venustiano Carranza,19.416733958111756,-99.12220425903797,Entire home/apt,2319,1,92,2024-12-05,3.50,5,343,38,
727829461893202581,"Bright &Cozy, Apartamento en la Del Valle",481734077,Juan Manuel,,Benito Juárez,19.37075,-99.1747,Entire home/apt,1200,2,4,2023-07-05,0.15,1,343,0,
728095717275312855,RoomJBalbuena,467261669,Diana,,Venustiano Carranza,19.42258,-99.10961,Private room,416,3,8,2024-02-26,0.30,2,175,1,
728187240022336234,Fabulous apartment right next to Refoma,481795549,Daniela,,Cuauhtémoc,19.43522,-99.14942,Entire home/apt,1181,1,114,2024-12-24,4.22,1,101,54,
728316491993706720,Habitación en Condominio en Ampliación Granada,481823015,Alfonso,,Miguel Hidalgo,19.44452,-99.20038,Private room,,1,2,2022-12-18,0.08,1,0,0,
728366916813723711,Loft en Chimalistac,297071511,Maria,,Álvaro Obregón,19.34594,-99.18511,Private room,1650,1,2,2023-08-27,0.08,2,363,0,
728383233584819726,Azotea11 privada matrimonial WiFi micro,54845856,Leonardo David,,Cuauhtémoc,19.44114,-99.1649,Private room,299,3,24,2024-11-30,0.90,10,332,4,
728430111952527343,Park views in Condesa with pool / gym,24255605,Angus,,Cuauhtémoc,19.4099772,-99.16760579999999,Entire home/apt,4729,2,37,2024-12-26,1.37,1,25,18,
728504199543466193,Amplio Depto en Roma Sur. Descuento por noches.,252620771,Luz,,Cuauhtémoc,19.40192117558017,-99.16846565902233,Entire home/apt,,2,63,2024-11-25,2.40,1,1,28,
728509961728375511,Habitación a 10 min de Polanco,99883945,Luis Alfredo,,Miguel Hidalgo,19.450828305197202,-99.18101135641336,Private room,333,15,2,2024-09-01,0.13,2,175,1,
728570467584789924,Habitación en Rooftop / Portales,212107513,Edson,,Benito Juárez,19.37308,-99.13767,Entire home/apt,800,1,93,2024-12-08,3.47,1,354,38,
728606438619291774,"Ultramod Polanco Stay, TVs & Desks in Each Room!",52107464,Raquel,,Miguel Hidalgo,19.43580204833074,-99.20890029519798,Entire home/apt,7415,1,81,2024-11-29,3.17,8,337,36,
728638899081884548,Foro teatral equipado Coyoacán,49926105,Alma Rosa,,Coyoacán,19.35469,-99.14286,Private room,,1,0,,,3,364,0,
728891233114034086,Habitación con cocina y baño privados (C),480850631,Miguel Angel,,Benito Juárez,19.39997,-99.16251,Entire home/apt,650,2,9,2024-12-21,0.34,4,268,5,
728971551007346606,"LovelyApartment, best location amazingRooftop pool",161991190,Horacio,,Cuauhtémoc,19.41518,-99.17036,Entire home/apt,,2,101,2024-12-15,4.05,7,308,46,
729050873355380408,Historic Boutique Flat Unbeatable location Condesa,6573910,Rocio Cristina,,Cuauhtémoc,19.41816,-99.17655,Entire home/apt,3646,2,72,2024-12-16,2.74,27,298,42,
729137651133533603,Loft hermoso con excelente ubicación en la CDMX,130652555,Mariana,,Benito Juárez,19.3866372,-99.1815092,Entire home/apt,,1,16,2022-12-28,0.59,1,0,0,
729156783733519368,Bonito apartamento en el corazón de la Condesa!,52256122,Victor,,Cuauhtémoc,19.4118756,-99.16716249999999,Entire home/apt,1264,2,56,2024-11-09,2.09,4,148,23,
729157866236615887,Depto con alberca sobre Reforma 77. Plaza Suites.,9874964,Ale,,Cuauhtémoc,19.4336999,-99.15504209999999,Entire home/apt,2542,2,11,2024-11-03,0.41,1,87,1,
729178547283528501,NEW apartment near Alameda and Reforma,34385254,Hector,,Cuauhtémoc,19.43395,-99.1473,Entire home/apt,700,1,4,2023-11-18,0.15,3,179,0,
729256519573319326,Increíble habitación en moderno depa en Condesa,198869671,Malena,,Cuauhtémoc,19.40783,-99.17005,Private room,1200,2,9,2024-06-08,0.34,1,179,3,
729405398242215505,Lux Designer Apartment With Private Terrace,20739044,Alex,,Cuauhtémoc,19.4147784,-99.1741414,Entire home/apt,3214,1,132,2024-12-27,4.91,3,345,67,
729514992996551175,"Foro Sol D'lux ""¡Tu Puerta al Entretenimiento!",211821055,Alfredo,,Iztacalco,19.42078,-99.06031,Entire home/apt,599,1,7,2024-11-18,0.26,7,344,1,
729597742109699798,Spring special2024 Loft cómodo y lindo en Polanco,107825049,Carmen,,Miguel Hidalgo,19.4328328,-99.1857953,Entire home/apt,2500,1,4,2024-04-23,0.15,4,54,1,
729625163899964631,"Historico Central, Fine Coffee Shop & Walking Tour",482064568,Historico,,Cuauhtémoc,19.4331268,-99.1381351,Private room,,1,0,,,1,0,0,
729634458270774876,Minimalistic 1Br Apartment - Queen - Sofabed - Pol,477819576,Naya Homes,,Miguel Hidalgo,19.4350584,-99.2038444,Entire home/apt,1228,2,37,2024-11-23,1.36,38,334,11,
729634586588701775,"Cozy, Great Location & fast Wi-Fi apartment",482068594,Ernesto,,Miguel Hidalgo,19.43733,-99.18014,Entire home/apt,1090,3,45,2024-12-12,1.69,1,356,15,
729635905141852747,Bright 1Br Apartment - Queen - Sofabed - Polanco,477819576,Naya Homes,,Miguel Hidalgo,19.4350584,-99.2038444,Entire home/apt,1167,2,60,2024-12-17,2.21,38,334,22,
729640676226993165,Luxury New 1Br Apartment in the Heart of Polanco,477819576,Naya Homes,,Miguel Hidalgo,19.4350584,-99.2038444,Entire home/apt,1976,2,47,2024-07-07,1.73,38,25,3,
729641660059171641,Luxury 2-Story Duplex in the Heart of Polanco,477819576,Naya Homes,,Miguel Hidalgo,19.4350584,-99.2038444,Entire home/apt,1725,2,40,2024-11-15,1.47,38,315,15,
729665419150528622,Hermoso departamento en el corazón de la condesa,348794093,Carlos Francisco,,Cuauhtémoc,19.4059,-99.17216,Entire home/apt,1120,1,4,2024-04-20,0.15,1,363,1,
729679475602203026,Excelente ubicación y vista panorámica Roma Norte,129039948,Paloma,,Cuauhtémoc,19.420140310946806,-99.16584761664475,Entire home/apt,2300,3,28,2024-11-20,1.46,1,80,14,
729686449481329027,Deluxe 2-Bedroom Apartment,289903635,Lincoln Square Polanco,,Miguel Hidalgo,19.429622,-99.2005272,Entire home/apt,2860,1,6,2024-12-19,0.23,6,1,4,
729743064733051150,Lovely apartment w/private roof garden & hot tub,16909166,Betti,,Cuauhtémoc,19.41775,-99.16975,Entire home/apt,,3,7,2022-12-08,0.26,1,0,0,
729773987939235961,Mr. W | Beautiful Brand New Apartment,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,3803,1,10,2024-10-23,0.37,223,343,5,
729793801324865936,Rooftop Penthouse in the heart of Roma Norte,22536522,Oscar,,Cuauhtémoc,19.41986,-99.16656,Entire home/apt,7077,3,3,2024-01-01,0.12,1,358,1,
729796470590684555,Tizapán 2 Beautiful apartment with patio 1BE/1BA,122920296,Pm Tec Group,,Álvaro Obregón,19.3372446,-99.2023181,Entire home/apt,704,2,49,2024-12-08,1.86,12,358,17,
729827533766910113,Mr. W. | 2BR Modern Apartment with Relaxing View,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,3803,1,27,2024-11-18,1.04,223,93,10,
729877740332802726,"Foro sol, frente Palacio de los Deportes",99950221,Mayra,,Venustiano Carranza,19.4072727,-99.10833509999999,Entire home/apt,,1,63,2024-12-16,2.38,1,153,24,
729885821093622104,NSJ Tiny Private Room…,184163000,Luis,,Benito Juárez,19.36893,-99.16601,Private room,299,1,111,2024-11-17,4.11,1,331,50,
729906886218701271,Mr. W | Cozy and Aesthetic New Apartment,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,3803,1,18,2024-10-07,0.69,223,333,6,
729918642563249422,Estancia acogedora para trasladarse en la Ciudad.,482035095,Ricardo,,Azcapotzalco,19.4601634,-99.1811017,Private room,250,1,88,2024-11-08,3.24,1,320,32,
729932171980248497,Departamento nuevo cerca del Aeropuerto,426524483,Cristina,,Venustiano Carranza,19.40963,-99.07675,Entire home/apt,,1,9,2023-03-30,0.34,1,365,0,
729952647865136762,"Hermoso depto en la Condesa Amsterdam 2bdr,1.5bth",420594809,Alejandro,,Cuauhtémoc,19.41022,-99.1723,Entire home/apt,3500,2,36,2024-12-17,1.32,2,355,16,
730061862755433582,Lugar encantador en el centro de CDMX,14060836,Flavio,,Cuauhtémoc,19.44958,-99.14893,Entire home/apt,823,1,165,2024-12-19,6.10,2,331,63,
730287887852851779,En corazón de San Ángel hermoso y remodelado depto,480293757,Lucía,,Álvaro Obregón,19.34681,-99.18908,Entire home/apt,790,14,12,2024-12-02,0.50,3,249,8,
730321673345081895,Hermoso departamento a unos pasos del Ángel,6847449,Roberto,,Cuauhtémoc,19.429544921857683,-99.1712749376893,Entire home/apt,1075,3,37,2024-12-02,1.41,1,39,14,
730336443696823584,BAHIA 1 habitación privada en privilegiada zona,128765938,Lucila Del Rosario,,Miguel Hidalgo,19.43489,-99.17322,Private room,619,1,1,2022-11-21,0.04,5,364,0,
730340809591595927,Room with jacuzzi near the center of CDMX,387957519,Isaac,,Cuauhtémoc,19.4094127,-99.1392375,Private room,1509,1,88,2024-12-01,3.40,4,285,45,
730380554211142987,Hermoso departamento en la mejor ubicación en CDMX,178136972,Jose Ricardo,,Cuauhtémoc,19.43884,-99.15893,Entire home/apt,1600,1,3,2022-11-23,0.11,1,364,0,
730481090949372441,"Cómodo departamento, Roma Norte",436169487,Carolina,,Cuauhtémoc,19.42011,-99.15755,Entire home/apt,1850,2,34,2024-12-01,1.30,1,141,13,
730523629761875332,Depto céntrico en CDMX. Santa Maria la Ribera,53439053,Rodrigo,,Cuauhtémoc,19.45354069556848,-99.15625839802135,Entire home/apt,1161,2,58,2024-12-14,2.18,1,317,31,
730588494523807178,Hermoso dpto de 2 recamaras en Coyoacan - CDMX SUR,27640175,Elsa Brenda,,Benito Juárez,19.35871,-99.16469,Entire home/apt,1100,30,0,,,33,360,0,
730614172436552517,Depa/80 m2/parking/Netflix/Gym,123615144,Adriana,,Miguel Hidalgo,19.40119,-99.17838,Entire home/apt,,1,5,2023-09-07,0.27,1,0,0,
732642471226928332,Mr. W | Fresh apt in La Roma,10764020,Mr. W,,Cuauhtémoc,19.4204501,-99.1616177,Entire home/apt,4590,1,85,2024-12-09,3.20,223,294,34,
732650597310810170,Roma Norte lovely private Room,34213141,Kevino,,Cuauhtémoc,19.42216,-99.15498,Private room,1072,1,69,2024-12-01,2.57,17,80,33,
732660183624494490,Mr. W | 2Br Jacuzzi Art Penthouse | Panoramic view,10764020,Mr. W,,Cuauhtémoc,19.4288945,-99.15869649999999,Entire home/apt,5965,2,54,2024-11-24,2.01,223,345,19,
732660664346559001,Mr. W | Enjoy Condesa Parks | Brand New Apt,261857354,Mr. W,,Cuauhtémoc,19.4128743,-99.1712773,Entire home/apt,1983,1,43,2024-12-03,1.62,26,250,23,
732719948767516084,Habitación con baño y cocina privados (B),480850631,Miguel Angel,,Benito Juárez,19.399867409597874,-99.16244458095092,Private room,550,2,49,2024-12-07,1.83,4,349,21,
732721282792311196,Hermoso departamento,310092217,Duls,,Coyoacán,19.30565,-99.17449,Private room,,1,6,2022-12-09,0.22,1,0,0,
732727463942489319,Hidden Gem in La Condesa,11673615,Jackson,,Cuauhtémoc,19.4063,-99.17409,Entire home/apt,,3,4,2023-09-02,0.16,1,0,0,
732817068413402793,"Confort, calidad y precio en Condominio ""Colibrí""",450785032,Gloria,,Xochimilco,19.2734,-99.12934,Entire home/apt,599,1,28,2024-08-30,1.04,3,327,12,
732825921621811326,Casa Chapulín: Comfy apt w balcony in Roma/Condesa,482692864,Judit,,Cuauhtémoc,19.42205,-99.17304,Entire home/apt,2593,2,105,2024-12-10,3.95,6,46,50,
732827181937010244,Departamento cerca de Aeropuerto/Foro Sol/Coyoacán,482692800,Reynaldo,,Iztapalapa,19.3707489,-99.11291089999999,Entire home/apt,797,1,168,2024-12-15,6.27,1,66,69,
732893591960336389,Modern Gem with Spacious Living and Balcony,104953556,Dave And Nat,,Cuauhtémoc,19.41531,-99.16582,Entire home/apt,10919,2,49,2024-12-20,1.86,45,297,18,
733155408834700771,Brand New & Lovely 3-BR Condo in Condesa,13995074,Tomas Brian,,Cuauhtémoc,19.41731,-99.17352,Entire home/apt,4755,4,15,2024-11-28,0.59,3,32,11,
733216916938310893,Bonita y cálida habitación privada Eje 10 y CU,161190941,Adriana C,,Coyoacán,19.33488584748622,-99.16692707687616,Private room,419,3,9,2024-12-13,0.50,2,349,4,
733271896928743300,Sensational rooftop loft,972988,Maria,,Cuauhtémoc,19.44584,-99.16073,Entire home/apt,2500,5,0,,,3,89,0,
733272273789823087,Sensational Rooftop apartment,972988,Maria,,Cuauhtémoc,19.44418,-99.16079,Private room,700,1,12,2024-11-04,0.46,3,365,2,
733290512245221317,Suite Ferrari,418741054,Jorge Rodrigo,,Cuauhtémoc,19.43883,-99.16605,Entire home/apt,,2,11,2024-11-10,0.41,25,1,4,
733367940057711953,Chic Modern Home with Balcony and Office Space,104953556,Dave And Nat,,Cuauhtémoc,19.41451,-99.16546,Entire home/apt,14415,2,40,2024-12-01,1.52,45,330,13,
733422193677480071,xolo stays /603 Cool Loft in the heart of the city,9664207,Francisco,,Cuauhtémoc,19.42845,-99.16812,Entire home/apt,1781,2,60,2024-12-10,2.70,16,314,33,
733457866697144466,Lovely home in Coyoacan,51771304,Lu,,Coyoacán,19.34335,-99.15865,Entire home/apt,900,3,21,2024-11-30,0.80,2,335,13,
733460309682315579,Moderno y Elegante Departamento,104226521,Vanessa,,Coyoacán,19.3057813,-99.1699653,Entire home/apt,1599,2,37,2024-12-08,1.39,3,14,13,
733502413065131171,Hermoso Depa a 10 min del Aerop y Estadio GNP/FSol,286551243,Maximo,,Iztacalco,19.40587,-99.05956,Entire home/apt,771,1,84,2024-11-18,3.19,2,357,17,
733527727740415771,Hermosa habitación nueva,297071511,Maria,,Álvaro Obregón,19.34669,-99.18562,Private room,900,1,4,2024-11-30,0.15,2,363,2,
733541405926723933,Amazing Loft w/Terrace and Jacuzzi,26174223,Luis,,Benito Juárez,19.38146,-99.15019,Entire home/apt,989,3,11,2024-12-01,0.42,2,357,5,
733552269388472951,Departamento en Colonia Roma norte,117674543,Christopher,,Cuauhtémoc,19.41688,-99.15582,Private room,500,1,6,2024-03-08,0.24,2,360,1,
734039516141997927,Location- Design & Comfort (Fully equipped),529118974,Miguel A,,Cuauhtémoc,19.409195,-99.1721474,Entire home/apt,2916,3,27,2024-10-21,1.08,59,302,2,
734050051325241121,Colourful studio near  Mixquic,267178325,Daniela,,Tláhuac,19.21905,-98.97384,Entire home/apt,800,2,4,2024-11-03,0.15,8,361,2,
734063415016921910,Habitación en depto compartido cerca de todo.,482910014,Erick,,Cuauhtémoc,19.45533,-99.15252,Private room,390,2,25,2024-11-17,0.93,1,365,14,
734172134391391948,Hermoso depto. cerca del Angel,188872104,Alejandra,,Cuauhtémoc,19.43047,-99.17154,Entire home/apt,1128,1,59,2024-12-06,2.23,3,358,33,
734203188482933686,Urban Haven in Exclusive Roma Norte,114564195,Fernando,,Cuauhtémoc,19.41976,-99.16607,Entire home/apt,5489,1,73,2024-12-15,2.73,23,286,38,
734219050570597743,Special offer! Unbeatable location,482942380,Liset,,Cuauhtémoc,19.4281512,-99.14853079999999,Entire home/apt,954,2,83,2024-12-03,3.12,1,50,30,
734229709644965481,D2 - Estrénalo! Hermoso Loft en Casa Merida,145531910,Claudia,,Cuauhtémoc,19.4170931735726,-99.1581937955617,Entire home/apt,991,1,144,2024-12-06,5.91,5,357,64,
734246252892408041,"Loft in Condesa, Cozy and Great Location!",170266391,Edgar,,Cuauhtémoc,19.41357660119316,-99.1708253324032,Entire home/apt,576,1,120,2024-12-14,4.48,3,19,57,
734601234544098365,Moderno y Espacioso Departamento,469278247,Martha Cecilia,,Álvaro Obregón,19.36031,-99.18889,Entire home/apt,1000,60,0,,,2,120,0,
734606154753462375,Hermoso departamento con inmejorable ubicación,483003713,Luis,,Cuauhtémoc,19.4436853,-99.15598270000001,Private room,,1,3,2022-11-06,0.11,1,0,0,
734685405682946160,LĪMBŌ Apt Boutique -Design -Location -Comfort,529118974,Miguel A,,Cuauhtémoc,19.4115534,-99.16829779999999,Entire home/apt,11797,3,109,2024-11-20,4.10,59,314,55,
734761436503288348,Loft hermoso en el corazón de Coyoacán,110019449,Carlos Antonio,,Coyoacán,19.34572,-99.16492,Entire home/apt,700,2,37,2024-12-15,1.38,2,354,16,
734849073671160908,Acogedora suite independiente.,483067335,Julieta,,Coyoacán,19.35007,-99.14819,Private room,,2,4,2024-03-05,0.15,2,330,2,
734884448352052678,"Cómodo,bonito y con inmejorable ubicación",110207357,Prime CDMX Rentals,,Cuauhtémoc,19.436375581515918,-99.15251791477203,Entire home/apt,660,2,119,2024-12-26,4.47,12,296,59,
734945829797632916,Beautiful loft in the best area of Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,979,2,77,2024-12-21,2.88,19,360,34,
734989770836824132,"Depto. en residencial privado zona céntrica,",69964501,Myriam,,Gustavo A. Madero,19.49512127277234,-99.14358360959655,Entire home/apt,814,1,135,2024-12-22,5.02,1,338,77,
735063833462247727,4High-End Apts+Private Rooftop for Up to 22 guests,114564195,Fernando,,Cuauhtémoc,19.42188,-99.16497,Entire home/apt,25496,1,8,2024-06-14,0.36,23,235,4,
735320498009485583,Rincón en el corazón de Coyoacan,14004877,Carlos,,Coyoacán,19.35278,-99.16398,Entire home/apt,914,2,107,2024-12-16,4.36,1,328,57,
735359237816251073,Jardín y hermosa casa para eventos y estancia,338339402,Edgar,,Xochimilco,19.268440499252215,-99.13908081276188,Entire home/apt,9900,1,22,2024-12-22,0.85,1,172,13,
735367176159008038,"Céntrico departamento, Sara Towers Residencial",482956899,José Pablo,,Gustavo A. Madero,19.46442148599965,-99.11995187401773,Entire home/apt,,1,14,2023-01-23,0.52,1,0,0,
735372103865738441,Inviting 3-BR Flat in Condesa + Gym & Parking,23468816,Kasava,,Cuauhtémoc,19.4148402,-99.1793063,Entire home/apt,3000,2,60,2024-10-27,2.28,73,333,15,
735397462370471346,Roomy La Condesa Apartment with Gym & Parking,23468816,Kasava,,Miguel Hidalgo,19.41577,-99.17985,Entire home/apt,3110,2,59,2024-12-07,2.30,73,347,7,
735400867646783112,Casa Masaryk by Kukun,359265212,Kukun,,Miguel Hidalgo,19.4325247,-99.19089,Entire home/apt,3801,1,77,2024-12-22,2.94,49,352,23,
735406876299899587,Charming Apt in Condesa w/ Gym & Free Parking,23468816,Kasava,,Cuauhtémoc,19.4148402,-99.1793063,Entire home/apt,3118,2,81,2024-11-29,3.05,73,342,36,
735407576540548215,"Casa Chapulín: Cozy apt, small terrace, Roma Norte",482692864,Judit,,Cuauhtémoc,19.4206,-99.17248,Entire home/apt,1231,2,54,2024-12-01,2.05,6,242,27,
735417450763127342,Hermoso departamento con balcón y elevador,47140349,Cesar,,Cuauhtémoc,19.40167,-99.1684,Entire home/apt,850,1,1,2022-10-15,0.04,2,270,0,
735420716034093898,Comfy Condesa Haven: Gym & Parking,23468816,Kasava,,Cuauhtémoc,19.4148402,-99.1793063,Entire home/apt,3172,2,55,2024-12-24,2.05,73,349,16,
735446057481018048,Near Coyoacan's Main Square-Large Studio Apartment,483175282,Maria Luisa,,Coyoacán,19.34438,-99.16449,Entire home/apt,1250,2,112,2024-12-20,4.38,1,323,47,
735452628464933242,Hermoso departamento con elevador y balcón,47140349,Cesar,,Cuauhtémoc,19.40083205960443,-99.16884250938892,Entire home/apt,936,1,15,2024-06-30,0.56,2,166,4,
735460714939290476,Acogedora habitación cerca Roma/Condesa,152685021,Mónica,,Benito Juárez,19.4010304,-99.1615508,Private room,526,3,92,2024-11-29,3.47,1,208,47,
735474814661013172,Amplio departamento para familias grandes,81938418,Lorena,,Benito Juárez,19.395587789355442,-99.1832285374403,Entire home/apt,2986,1,34,2024-05-11,2.17,11,323,16,
735537402586929961,Condesa Gem: Stylish PH with Private Rooftop & Gym,23468816,Kasava,,Cuauhtémoc,19.41419,-99.17854,Entire home/apt,7964,2,80,2024-06-17,2.99,73,302,13,
735570026460852291,VH Condesa | Self-check in & laundry | 70,456169905,Virtual Homes,,Cuauhtémoc,19.4096138,-99.1738776,Entire home/apt,2737,1,26,2023-02-23,0.98,2,190,0,
735601745121695397,"Roof Garden Amazing room, Mixcoac",123129146,Estefany Elizabeth,,Benito Juárez,19.37442,-99.19082,Private room,392,1,151,2024-12-12,5.73,7,66,62,
735615794401439994,Departamento 3 habitaciones 6 camas grandes,81938418,Lorena,,Benito Juárez,19.3911961,-99.1752838,Entire home/apt,3447,1,13,2024-11-26,0.66,11,358,8,
735616041432237584,H. Lujosa Habitación con baño privado WTC,81938418,Lorena,,Benito Juárez,19.39187,-99.17433,Private room,1100,1,49,2024-10-16,1.83,11,323,14,
735620582019776505,Hermosa habitación en condominio col. del Valle,481928356,Carlos,,Benito Juárez,19.38364,-99.16389,Private room,400,1,63,2024-12-15,2.47,2,353,31,
735628665174092973,Hermosa habitación condominio en la Del valle,481928356,Carlos,,Benito Juárez,19.38332,-99.16398,Private room,400,1,51,2024-05-22,1.91,2,329,2,
735682821262671851,Thoughtfully curated & designed apts Parque México,529118974,Miguel A,,Cuauhtémoc,19.4115534,-99.16829779999999,Entire home/apt,21728,3,11,2024-12-09,0.66,59,309,5,
741881046640916137,Nuevo departamento en la mejor zona de San Ángel,480293757,Lucía,,Álvaro Obregón,19.3464814822423,-99.18804231282806,Entire home/apt,790,14,13,2024-12-02,0.53,3,351,9,
741950747489459603,3 High-End Apts with Private Rooftop in Roma Norte,114564195,Fernando,,Cuauhtémoc,19.42001,-99.16644,Entire home/apt,16682,1,11,2024-06-10,0.49,23,258,3,
741958741144297082,Junior Suite,484395611,Hs Hotsson,,Miguel Hidalgo,19.406507870320418,-99.18560807251595,Private room,,1,4,2024-02-11,0.19,5,0,1,
741961549748169725,Sunny Warm Apartment Near Roma Norte,42436804,Setsuko,,Benito Juárez,19.40065,-99.16501,Entire home/apt,1397,1,32,2024-11-17,1.25,5,75,14,
741969366454992115,Stylish Loft in the heart of Polanco / 2 guests,406034049,Carlos,,Miguel Hidalgo,19.43208,-99.18865,Entire home/apt,1095,1,28,2024-12-12,1.06,5,330,13,
742005957583239523,5C Apartment downtown centro histórico 5C,42700394,Hugo Brauer,,Cuauhtémoc,19.43426067019904,-99.14580870370483,Entire home/apt,2499,1,48,2024-04-01,1.84,41,0,12,
742035549097165822,Villa Condesa by Kukun,359265212,Kukun,,Cuauhtémoc,19.4132813,-99.1731393,Entire home/apt,4838,4,48,2024-11-28,1.80,49,317,22,
742085729477694560,Cozy Room With Work Space,54091905,Jorge,,Álvaro Obregón,19.3410336,-99.2124139,Private room,797,2,23,2024-08-09,0.89,2,356,9,
742108589459998166,w* | Spectacular 3BR in Polanco,16148871,Juan,,Miguel Hidalgo,19.4342775,-99.19105929999999,Entire home/apt,6901,1,62,2024-10-17,2.38,173,0,25,
742122671075433565,Cozy apartment Pet-friendly-San Pedro de los Pinos,132473711,Daniel,,Benito Juárez,19.38999,-99.18427,Entire home/apt,1200,20,2,2023-11-02,0.08,1,365,0,
742143644049880537,Lovely apartment with private patio,447787692,Cristobal,,Miguel Hidalgo,19.4047444,-99.17799769999999,Entire home/apt,1180,3,37,2024-11-29,1.42,1,58,19,
742145723751056215,Amazing PH -2BR - King beds - City Skyline View,477819576,Naya Homes,,Cuauhtémoc,19.42871651,-99.15743126,Entire home/apt,,2,19,2024-02-07,0.72,38,0,1,
742169052210151323,Hermoso espacio zona sur CDMX excelente ubicación,10635244,Paola Virginia,,Álvaro Obregón,19.34192,-99.19038,Entire home/apt,1444,2,45,2024-12-07,1.71,2,6,20,
742218973822000232,Hermoso penthouse en la colonia Del Valle !,479409156,Aldo Luis,,Benito Juárez,19.36888,-99.18005,Entire home/apt,3643,1,16,2024-12-15,0.63,1,360,7,
742230273800346457,Hotel boutique con jacuzzi,483014667,Karina,,Cuauhtémoc,19.43561,-99.16511,Private room,,1,0,,,1,0,0,
742248114739407984,Habitación privada en departamento compartido,459263489,Hilario,,Cuauhtémoc,19.4531791,-99.1355777,Private room,350,1,2,2022-11-20,0.08,1,90,0,
742282759211664897,Beautiful studio with a view to Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,1308,2,93,2024-12-22,3.56,19,349,42,
742371031534915263,Mr.W | Brand New 2Br apt | Between Condesa Parks,261857354,Mr. W,,Cuauhtémoc,19.4128743,-99.1712773,Entire home/apt,4234,1,25,2024-11-27,0.95,26,278,11,
742632187475385665,Beautiful comfy studio in the best area of La Roma,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,1078,2,76,2024-12-23,3.07,19,359,43,
